month,year,month_num,region,category,segment,revenue,total_orders,total_units,pcogs,pcogs_pct,ops,total_discount_given,avg_discount_pct,total_profit,total_sales,profit_margin_pct,conversion_rate,successful_orders
2016-02,2016,2,South,Furniture,Home Office,258.82,1,5.0,198.86,76.83,258.82,0.0,0.0,59.95,258.82,23.16,100.0,1
2016-02,2016,2,South,Office Supplies,Consumer,37.38,1,5.0,29.2,78.12,46.72,9.34,20.0,17.52,46.72,37.5,100.0,1
2016-02,2016,2,South,Office Supplies,Corporate,133.66,2,15.0,383.11,286.63,209.74,76.08,30.0,-173.37,209.74,-82.66,100.0,2
2016-02,2016,2,South,Office Supplies,Home Office,1584.56,2,38.0,1220.75,77.04,1698.09,113.53,16.0,477.34,1698.09,28.11,100.0,2
2016-02,2016,2,South,Technology,Home Office,1492.06,2,9.0,1436.39,96.27,1717.66,225.6,6.67,281.26,1717.66,16.37,100.0,2
2016-02,2016,2,West,Furniture,Consumer,1586.82,4,19.0,1550.82,97.73,1761.66,174.84,18.0,210.84,1761.66,11.97,75.0,3
2016-02,2016,2,West,Furniture,Corporate,105.78,1,4.0,150.4,142.18,132.22,26.44,20.0,-18.18,132.22,-13.75,0.0,0
2016-02,2016,2,West,Office Supplies,Consumer,2263.68,10,46.0,1929.07,85.22,2368.87,105.19,4.62,439.79,2368.87,18.57,100.0,10
2016-02,2016,2,West,Office Supplies,Corporate,46.06,1,3.0,35.98,78.12,57.58,11.52,20.0,21.59,57.58,37.5,100.0,1
2016-02,2016,2,West,Office Supplies,Home Office,637.14,2,12.0,426.44,66.93,637.14,0.0,0.0,210.7,637.14,33.07,100.0,2
2016-02,2016,2,West,Technology,Consumer,393.01,1,6.0,411.24,104.64,482.2,89.19,10.0,70.97,482.2,14.72,100.0,1
2016-02,2016,2,West,Technology,Corporate,499.17,1,5.0,584.96,117.19,623.96,124.79,20.0,39.0,623.96,6.25,100.0,1
2016-03,2016,3,Central,Furniture,Consumer,1568.02,3,13.0,1952.35,124.51,1909.37,341.36,26.67,-42.98,1909.37,-2.25,33.33,1
2016-03,2016,3,Central,Furniture,Corporate,1738.68,5,18.0,2299.38,132.25,2236.78,498.1,16.67,-62.61,2236.78,-2.8,40.0,2
2016-03,2016,3,Central,Furniture,Home Office,697.16,1,4.0,550.76,79.0,697.16,0.0,0.0,146.4,697.16,21.0,100.0,1
2016-03,2016,3,Central,Office Supplies,Consumer,4425.04,5,25.0,5608.38,126.74,5232.37,807.32,10.0,-376.02,5232.37,-7.19,100.0,5
2016-03,2016,3,Central,Office Supplies,Corporate,189.07,6,18.0,200.54,106.07,240.62,51.56,22.86,40.08,240.62,16.66,83.33,5
2016-03,2016,3,Central,Technology,Consumer,1046.19,8,29.0,1544.08,147.59,1489.49,443.31,26.0,-54.6,1489.49,-3.67,62.5,5
2016-03,2016,3,Central,Technology,Corporate,496.5,3,8.0,550.17,110.81,609.13,112.63,13.33,58.97,609.13,9.68,100.0,3
2016-03,2016,3,Central,Technology,Home Office,266.93,2,8.0,209.48,78.48,283.73,16.8,10.0,74.24,283.73,26.17,50.0,1
2016-03,2016,3,East,Furniture,Consumer,337.2,4,20.0,381.77,113.22,414.79,77.58,10.0,33.02,414.79,7.96,75.0,3
2016-03,2016,3,East,Furniture,Corporate,1177.43,6,22.0,1418.1,120.44,1500.53,323.1,8.33,82.43,1500.53,5.49,83.33,5
2016-03,2016,3,East,Furniture,Home Office,152.15,2,6.0,107.82,70.86,158.22,6.07,10.0,50.4,158.22,31.86,100.0,2
2016-03,2016,3,East,Office Supplies,Consumer,130.4,3,9.0,85.93,65.9,144.3,13.89,5.0,58.36,144.3,40.45,100.0,3
2016-03,2016,3,East,Office Supplies,Corporate,6406.62,9,41.0,6164.94,96.23,6459.89,53.27,11.82,294.93,6459.89,4.57,88.89,8
2016-03,2016,3,East,Office Supplies,Home Office,748.55,5,42.0,502.11,67.08,795.14,46.59,15.0,293.04,795.14,36.85,100.0,5
2016-03,2016,3,East,Technology,Consumer,1552.28,3,10.0,1207.51,77.79,1552.28,0.0,0.0,344.76,1552.28,22.21,100.0,3
2016-03,2016,3,East,Technology,Corporate,16.86,1,3.0,19.49,115.6,21.07,4.21,20.0,1.58,21.07,7.5,100.0,1
2016-03,2016,3,East,Technology,Home Office,2735.3,2,11.0,3021.19,110.45,3412.41,677.11,13.33,391.22,3412.41,11.46,100.0,2
2016-03,2016,3,South,Furniture,Consumer,1610.14,6,35.0,2645.31,164.29,2237.83,627.7,26.67,-407.48,2237.83,-18.21,50.0,3
2016-03,2016,3,South,Furniture,Corporate,270.68,1,2.0,392.2,144.89,386.68,116.0,30.0,-5.52,386.68,-1.43,0.0,0
2016-03,2016,3,South,Furniture,Home Office,667.8,2,10.0,925.67,138.61,921.04,253.23,15.0,-4.64,921.04,-0.5,50.0,1
2016-03,2016,3,South,Office Supplies,Consumer,545.55,5,27.0,392.38,71.92,566.92,21.36,8.89,174.55,566.92,30.79,100.0,5
2016-03,2016,3,South,Office Supplies,Corporate,665.26,4,23.0,1046.91,157.37,861.78,196.52,25.0,-185.14,861.78,-21.48,100.0,4
2016-03,2016,3,South,Office Supplies,Home Office,518.35,3,8.0,389.31,75.11,528.89,10.54,30.0,139.58,528.89,26.39,66.67,2
2016-03,2016,3,South,Technology,Consumer,4899.93,1,7.0,2498.96,51.0,4899.93,0.0,0.0,2400.97,4899.93,49.0,100.0,1
2016-03,2016,3,South,Technology,Corporate,762.65,1,11.0,2082.16,273.02,1368.97,606.33,43.33,-713.2,1368.97,-52.1,100.0,1
2016-03,2016,3,South,Technology,Home Office,950.29,2,13.0,1336.46,140.64,1312.91,362.62,33.33,-23.55,1312.91,-1.79,50.0,1
2016-03,2016,3,West,Furniture,Consumer,1660.84,8,32.0,2683.0,161.54,2338.7,677.88,34.67,-344.3,2338.7,-14.72,12.5,1
2016-03,2016,3,West,Office Supplies,Consumer,1767.76,12,67.0,1508.74,85.35,2021.74,253.99,29.52,513.01,2021.74,25.37,75.0,9
2016-03,2016,3,West,Office Supplies,Corporate,293.37,3,17.0,238.38,81.26,322.47,29.1,7.5,84.09,322.47,26.08,100.0,3
2016-03,2016,3,West,Office Supplies,Home Office,141.24,2,10.0,147.9,104.72,172.82,31.58,10.0,24.92,172.82,14.42,100.0,2
2016-03,2016,3,West,Technology,Consumer,1704.1,4,16.0,1867.9,109.61,2037.27,333.18,20.0,169.36,2037.27,8.31,50.0,2
2016-03,2016,3,West,Technology,Corporate,218.56,2,4.0,141.64,64.81,218.56,0.0,0.0,76.92,218.56,35.2,100.0,2
2016-03,2016,3,West,Technology,Home Office,3489.68,2,10.0,3982.96,114.14,4362.1,872.42,20.0,379.14,4362.1,8.69,100.0,2
2016-04,2016,4,Central,Furniture,Consumer,1382.4,5,22.0,1569.85,113.56,1611.76,229.36,19.0,41.91,1611.76,2.6,60.0,3
2016-04,2016,4,Central,Furniture,Corporate,592.87,1,3.0,512.36,86.42,658.75,65.87,10.0,146.39,658.75,22.22,100.0,1
2016-04,2016,4,Central,Furniture,Home Office,1183.72,2,8.0,1439.92,121.64,1530.94,347.22,30.0,91.01,1530.94,5.95,50.0,1
2016-04,2016,4,Central,Office Supplies,Consumer,326.58,6,35.0,404.34,123.81,428.14,101.57,16.67,23.8,428.14,5.56,83.33,5
2016-04,2016,4,Central,Office Supplies,Corporate,267.05,6,39.0,307.4,115.11,322.45,55.39,13.33,15.05,322.45,4.67,100.0,6
2016-04,2016,4,Central,Office Supplies,Home Office,908.23,9,41.0,1065.09,117.27,1168.43,260.19,23.33,103.32,1168.43,8.84,100.0,9
2016-04,2016,4,Central,Technology,Consumer,28.13,1,4.0,26.82,95.34,35.17,7.03,20.0,8.35,35.17,23.75,100.0,1
2016-04,2016,4,Central,Technology,Corporate,308.65,2,4.0,340.73,110.39,382.57,73.92,10.0,41.84,382.57,10.94,100.0,2
2016-04,2016,4,Central,Technology,Home Office,724.86,2,5.0,577.27,79.64,776.6,51.74,10.0,199.33,776.6,25.67,100.0,2
2016-04,2016,4,East,Furniture,Consumer,898.45,4,18.0,909.41,101.22,1014.82,116.37,8.75,105.41,1014.82,10.39,75.0,3
2016-04,2016,4,East,Furniture,Corporate,302.17,2,11.0,639.53,211.65,482.21,180.04,30.0,-157.32,482.21,-32.63,50.0,1
2016-04,2016,4,East,Furniture,Home Office,477.8,2,5.0,449.82,94.14,521.27,43.46,5.0,71.44,521.27,13.71,100.0,2
2016-04,2016,4,East,Office Supplies,Consumer,1880.34,8,77.0,1510.0,80.3,1907.87,27.54,8.0,397.85,1907.87,20.85,87.5,7
2016-04,2016,4,East,Office Supplies,Corporate,1404.04,5,32.0,1930.75,137.51,1821.28,417.24,36.25,-109.47,1821.28,-6.01,60.0,3
2016-04,2016,4,East,Office Supplies,Home Office,8.22,1,3.0,7.06,85.89,10.27,2.05,20.0,3.21,10.27,31.25,100.0,1
2016-04,2016,4,East,Technology,Consumer,114.36,3,10.0,151.07,132.1,147.48,33.12,13.33,-3.59,147.48,-2.43,66.67,2
2016-04,2016,4,East,Technology,Corporate,9099.93,1,7.0,6733.95,74.0,9099.93,0.0,0.0,2365.98,9099.93,26.0,100.0,1
2016-04,2016,4,East,Technology,Home Office,1294.75,1,5.0,958.12,74.0,1294.75,0.0,0.0,336.64,1294.75,26.0,100.0,1
2016-04,2016,4,South,Furniture,Corporate,1518.2,2,10.0,1141.9,75.21,1534.02,15.82,10.0,392.12,1534.02,25.56,100.0,2
2016-04,2016,4,South,Furniture,Home Office,7.04,1,4.0,3.94,55.97,7.04,0.0,0.0,3.1,7.04,44.0,100.0,1
2016-04,2016,4,South,Office Supplies,Consumer,565.15,4,13.0,491.27,86.93,696.96,131.81,12.0,205.69,696.96,29.51,100.0,4
2016-04,2016,4,South,Office Supplies,Corporate,66.93,2,7.0,44.65,66.71,74.18,7.25,10.0,29.54,74.18,39.82,100.0,2
2016-04,2016,4,South,Office Supplies,Home Office,88.5,2,7.0,355.22,401.38,222.17,133.67,30.0,-133.05,222.17,-59.89,50.0,1
2016-04,2016,4,South,Technology,Home Office,710.54,2,15.0,713.29,100.39,850.67,140.14,13.33,137.38,850.67,16.15,100.0,2
2016-04,2016,4,West,Furniture,Consumer,3430.65,7,28.0,3700.18,107.86,4117.85,687.2,17.14,417.67,4117.85,10.14,57.14,4
2016-04,2016,4,West,Furniture,Corporate,122.76,2,9.0,128.48,104.66,153.46,30.69,20.0,24.98,153.46,16.28,100.0,2
2016-04,2016,4,West,Furniture,Home Office,921.67,5,28.0,2351.86,255.17,1579.98,658.32,25.0,-771.88,1579.98,-48.85,80.0,4
2016-04,2016,4,West,Office Supplies,Consumer,2140.47,16,108.0,4977.78,232.56,3238.59,1098.12,10.67,-1739.18,3238.59,-53.7,87.5,14
2016-04,2016,4,West,Office Supplies,Corporate,278.87,3,22.0,241.15,86.47,348.58,69.72,20.0,107.44,348.58,30.82,100.0,3
2016-04,2016,4,West,Office Supplies,Home Office,329.99,4,24.0,413.2,125.22,408.54,78.56,18.57,-4.66,408.54,-1.14,100.0,4
2016-04,2016,4,West,Technology,Consumer,734.72,5,23.0,700.99,95.41,876.61,141.89,16.0,175.62,876.61,20.03,80.0,4
2016-04,2016,4,West,Technology,Corporate,1059.97,2,4.0,889.97,83.96,1299.97,240.0,10.0,409.99,1299.97,31.54,100.0,2
2016-04,2016,4,West,Technology,Home Office,119.4,2,4.0,84.83,71.05,126.76,7.36,10.0,41.93,126.76,33.07,100.0,2
2016-05,2016,5,Central,Furniture,Consumer,774.62,5,18.0,1473.47,190.22,1161.73,387.12,31.67,-311.74,1161.73,-26.83,20.0,1
2016-05,2016,5,Central,Furniture,Corporate,3504.9,1,5.0,2803.92,80.0,3504.9,0.0,0.0,700.98,3504.9,20.0,100.0,1
2016-05,2016,5,Central,Furniture,Home Office,1092.97,2,12.0,819.5,74.98,1103.91,10.94,10.0,284.42,1103.91,25.76,100.0,2
2016-05,2016,5,Central,Office Supplies,Consumer,2289.65,14,72.0,1999.73,87.34,2546.09,256.44,21.25,546.39,2546.09,21.46,78.57,11
2016-05,2016,5,Central,Office Supplies,Corporate,525.82,5,23.0,343.32,65.29,555.98,30.17,25.0,212.65,555.98,38.25,80.0,4
2016-05,2016,5,Central,Office Supplies,Home Office,1093.59,9,52.0,734.65,67.18,1158.47,64.87,13.08,423.81,1158.47,36.58,88.89,8
2016-05,2016,5,Central,Technology,Consumer,2927.77,5,34.0,3058.54,104.47,3452.3,524.52,10.0,393.76,3452.3,11.41,80.0,4
2016-05,2016,5,Central,Technology,Corporate,2243.45,3,19.0,2553.65,113.83,2804.31,560.86,20.0,250.67,2804.31,8.94,100.0,3
2016-05,2016,5,Central,Technology,Home Office,588.37,2,5.0,1025.5,174.3,921.47,333.09,30.0,-104.03,921.47,-11.29,50.0,1
2016-05,2016,5,East,Furniture,Consumer,379.16,7,28.0,437.25,115.32,468.6,89.43,25.0,31.34,468.6,6.69,71.43,5
2016-05,2016,5,East,Furniture,Corporate,2916.73,6,33.0,2381.33,81.64,2922.77,6.04,2.86,541.44,2922.77,18.52,100.0,6
2016-05,2016,5,East,Office Supplies,Consumer,1994.81,10,58.0,2318.81,116.24,2360.01,365.2,22.78,41.21,2360.01,1.75,90.0,9
2016-05,2016,5,East,Office Supplies,Corporate,1431.74,9,77.0,1756.76,122.7,1818.45,386.69,32.78,61.68,1818.45,3.39,88.89,8
2016-05,2016,5,East,Office Supplies,Home Office,4.98,1,1.0,2.54,51.0,4.98,0.0,0.0,2.44,4.98,49.0,100.0,1
2016-05,2016,5,East,Technology,Consumer,654.39,3,19.0,1085.61,165.9,928.57,274.18,26.0,-157.05,928.57,-16.91,100.0,3
2016-05,2016,5,East,Technology,Corporate,3188.87,5,19.0,2500.19,78.4,3543.17,354.3,16.0,1042.98,3543.17,29.44,100.0,5
2016-05,2016,5,South,Furniture,Home Office,24.96,1,4.0,18.72,75.0,24.96,0.0,0.0,6.24,24.96,25.0,100.0,1
2016-05,2016,5,South,Office Supplies,Consumer,412.45,9,37.0,297.73,72.19,428.56,16.11,18.33,130.84,428.56,30.53,88.89,8
2016-05,2016,5,South,Office Supplies,Corporate,22.44,2,7.0,17.15,76.43,25.31,2.87,10.0,8.16,25.31,32.24,100.0,2
2016-05,2016,5,South,Office Supplies,Home Office,1287.01,1,11.0,1125.6,87.46,1287.01,0.0,0.0,161.41,1287.01,12.54,100.0,1
2016-05,2016,5,South,Technology,Consumer,7184.54,3,17.0,9411.11,130.99,10866.27,3681.74,25.0,1455.15,10866.27,13.39,100.0,3
2016-05,2016,5,West,Furniture,Consumer,2657.55,12,60.0,2803.4,105.49,3007.84,350.29,12.86,204.44,3007.84,6.8,75.0,9
2016-05,2016,5,West,Furniture,Corporate,2639.35,3,16.0,2531.69,95.92,2877.72,238.37,13.33,346.02,2877.72,12.02,66.67,2
2016-05,2016,5,West,Furniture,Home Office,47.4,1,5.0,26.07,55.0,47.4,0.0,0.0,21.33,47.4,45.0,100.0,1
2016-05,2016,5,West,Office Supplies,Consumer,1339.52,14,99.0,1125.31,84.01,1408.6,69.09,11.3,283.31,1408.6,20.11,100.0,14
2016-05,2016,5,West,Office Supplies,Corporate,218.41,7,50.0,234.24,107.25,287.67,69.25,40.91,53.42,287.67,18.57,85.71,6
2016-05,2016,5,West,Office Supplies,Home Office,1154.08,3,34.0,681.89,59.09,1154.08,0.0,0.0,472.19,1154.08,40.91,100.0,3
2016-05,2016,5,West,Technology,Consumer,5344.82,7,41.0,4096.12,76.64,5546.07,201.25,10.91,1449.94,5546.07,26.14,85.71,6
2016-05,2016,5,West,Technology,Corporate,111.98,1,2.0,85.1,76.0,111.98,0.0,0.0,26.88,111.98,24.0,100.0,1
2016-05,2016,5,West,Technology,Home Office,552.04,3,5.0,576.68,104.46,658.56,106.51,13.33,81.88,658.56,12.43,100.0,3
2016-06,2016,6,Central,Furniture,Consumer,1829.52,5,32.0,2501.32,136.72,2281.38,451.84,40.0,-219.94,2281.38,-9.64,40.0,2
2016-06,2016,6,Central,Furniture,Home Office,268.35,1,4.0,510.12,190.1,386.36,118.0,45.0,-123.77,386.36,-32.04,0.0,0
2016-06,2016,6,Central,Office Supplies,Consumer,878.3,7,49.0,692.79,78.88,934.64,56.34,9.23,241.85,934.64,25.88,100.0,7
2016-06,2016,6,Central,Office Supplies,Corporate,171.31,4,14.0,109.41,63.87,173.04,1.73,25.0,63.62,173.04,36.77,75.0,3
2016-06,2016,6,Central,Office Supplies,Home Office,452.91,4,46.0,666.42,147.14,615.56,162.66,33.33,-50.87,615.56,-8.26,100.0,4
2016-06,2016,6,Central,Technology,Consumer,1178.33,5,20.0,1150.71,97.66,1362.68,184.35,16.0,211.97,1362.68,15.56,100.0,5
2016-06,2016,6,Central,Technology,Home Office,705.59,1,3.0,964.78,136.73,1007.98,302.39,30.0,43.2,1007.98,4.29,100.0,1
2016-06,2016,6,East,Furniture,Consumer,1430.95,5,18.0,1607.42,112.33,1706.73,275.79,10.83,99.3,1706.73,5.82,100.0,5
2016-06,2016,6,East,Furniture,Corporate,1444.79,4,15.0,1759.7,121.8,1844.32,399.53,17.5,84.63,1844.32,4.59,50.0,2
2016-06,2016,6,East,Office Supplies,Consumer,2451.44,14,127.0,1953.36,79.68,2508.82,57.38,5.56,555.48,2508.82,22.14,92.86,13
2016-06,2016,6,East,Office Supplies,Corporate,1294.25,5,52.0,1302.74,100.66,1384.35,90.11,10.83,81.61,1384.35,5.89,80.0,4
2016-06,2016,6,East,Office Supplies,Home Office,415.56,1,19.0,505.59,121.66,538.02,122.46,32.5,32.43,538.02,6.03,100.0,1
2016-06,2016,6,East,Technology,Consumer,2449.59,7,34.0,1709.83,69.8,2453.28,3.69,2.0,743.47,2453.28,30.3,100.0,7
2016-06,2016,6,East,Technology,Corporate,573.87,2,4.0,420.24,73.23,573.87,0.0,0.0,153.63,573.87,26.77,100.0,2
2016-06,2016,6,East,Technology,Home Office,388.86,2,5.0,293.52,75.48,391.59,2.72,10.0,98.07,391.59,25.04,100.0,2
2016-06,2016,6,South,Furniture,Consumer,843.98,3,9.0,1012.98,120.02,1024.49,180.51,15.0,11.51,1024.49,1.12,66.67,2
2016-06,2016,6,South,Furniture,Corporate,603.88,2,6.0,1137.79,188.41,916.52,312.64,35.0,-221.27,916.52,-24.14,0.0,0
2016-06,2016,6,South,Office Supplies,Consumer,668.76,4,26.0,432.31,64.64,713.29,44.54,5.0,280.98,713.29,39.39,100.0,4
2016-06,2016,6,South,Office Supplies,Corporate,866.54,7,35.0,732.8,84.57,986.68,120.13,22.5,253.87,986.68,25.73,85.71,6
2016-06,2016,6,South,Office Supplies,Home Office,121.95,1,12.0,64.42,52.82,121.95,0.0,0.0,57.54,121.95,47.18,100.0,1
2016-06,2016,6,South,Technology,Corporate,76.77,1,4.0,69.58,90.63,95.97,19.19,20.0,26.39,95.97,27.5,100.0,1
2016-06,2016,6,South,Technology,Home Office,2873.92,2,15.0,3230.03,112.39,3619.96,746.04,22.5,389.93,3619.96,10.77,50.0,1
2016-06,2016,6,West,Furniture,Consumer,1690.27,3,14.0,2276.9,134.71,2107.31,417.03,15.0,-169.59,2107.31,-8.05,66.67,2
2016-06,2016,6,West,Furniture,Corporate,1360.24,4,19.0,1282.36,94.27,1502.63,142.4,25.0,220.28,1502.63,14.66,50.0,2
2016-06,2016,6,West,Furniture,Home Office,1210.96,3,11.0,1088.26,89.87,1300.84,89.87,5.0,212.58,1300.84,16.34,100.0,3
2016-06,2016,6,West,Office Supplies,Consumer,2154.33,11,61.0,1477.86,68.6,2169.7,15.37,1.05,691.83,2169.7,31.89,100.0,11
2016-06,2016,6,West,Office Supplies,Corporate,129.53,5,21.0,144.01,111.18,150.18,20.65,25.71,6.17,150.18,4.11,60.0,3
2016-06,2016,6,West,Office Supplies,Home Office,604.61,4,28.0,352.58,58.32,605.56,0.96,2.5,252.98,605.56,41.78,100.0,4
2016-06,2016,6,West,Technology,Consumer,5167.66,7,24.0,5931.83,114.79,6626.48,1458.82,18.57,694.65,6626.48,10.48,71.43,5
2016-06,2016,6,West,Technology,Corporate,160.93,1,7.0,142.11,88.31,160.93,0.0,0.0,18.81,160.93,11.69,100.0,1
2016-06,2016,6,West,Technology,Home Office,69.39,2,8.0,70.37,101.41,79.41,10.02,10.0,9.04,79.41,11.38,50.0,1
2016-07,2016,7,Central,Furniture,Consumer,1470.21,4,24.0,1237.33,84.16,1542.99,72.78,4.0,305.66,1542.99,19.81,75.0,3
2016-07,2016,7,Central,Furniture,Corporate,201.48,1,10.0,355.27,176.33,313.66,112.18,45.0,-41.61,313.66,-13.27,0.0,0
2016-07,2016,7,Central,Furniture,Home Office,25.4,1,5.0,16.76,65.98,25.4,0.0,0.0,8.64,25.4,34.0,100.0,1
2016-07,2016,7,Central,Office Supplies,Consumer,848.81,8,48.0,569.59,67.1,882.23,33.43,3.57,312.65,882.23,35.44,100.0,8
2016-07,2016,7,Central,Office Supplies,Corporate,891.61,7,31.0,714.63,80.15,935.6,43.99,18.0,220.97,935.6,23.62,100.0,7
2016-07,2016,7,Central,Office Supplies,Home Office,31.63,3,17.0,78.67,248.72,57.57,25.93,52.0,-21.11,57.57,-36.67,66.67,2
2016-07,2016,7,Central,Technology,Consumer,886.13,3,7.0,707.31,79.82,918.93,32.8,10.0,211.61,918.93,23.03,100.0,3
2016-07,2016,7,Central,Technology,Corporate,823.65,2,10.0,1132.65,137.52,1129.12,305.47,35.0,-3.54,1129.12,-0.31,50.0,1
2016-07,2016,7,Central,Technology,Home Office,235.56,2,7.0,293.48,124.59,309.45,73.89,26.67,15.96,309.45,5.16,50.0,1
2016-07,2016,7,East,Furniture,Consumer,1180.66,3,22.0,1112.64,94.24,1372.54,191.87,3.0,259.9,1372.54,18.94,100.0,3
2016-07,2016,7,East,Furniture,Corporate,2988.56,6,27.0,3479.44,116.43,3636.51,647.96,13.75,157.08,3636.51,4.32,83.33,5
2016-07,2016,7,East,Office Supplies,Consumer,2436.89,9,66.0,2330.3,95.63,2695.69,258.81,13.68,365.39,2695.69,13.55,100.0,9
2016-07,2016,7,East,Office Supplies,Corporate,2524.08,13,107.0,2440.96,96.71,2858.61,334.53,14.83,417.66,2858.61,14.61,76.92,10
2016-07,2016,7,East,Office Supplies,Home Office,59.86,3,12.0,114.3,190.95,91.75,31.9,30.0,-22.55,91.75,-24.57,66.67,2
2016-07,2016,7,East,Technology,Consumer,2238.71,7,30.0,2945.74,131.58,3183.36,944.67,22.22,237.64,3183.36,7.46,85.71,6
2016-07,2016,7,East,Technology,Corporate,672.98,2,5.0,374.15,55.6,672.98,0.0,0.0,298.83,672.98,44.4,100.0,2
2016-07,2016,7,South,Furniture,Consumer,282.12,2,5.0,327.79,116.19,339.72,57.59,10.0,11.93,339.72,3.51,50.0,1
2016-07,2016,7,South,Furniture,Corporate,698.75,4,12.0,850.43,121.71,909.07,210.32,27.5,58.63,909.07,6.45,50.0,2
2016-07,2016,7,South,Office Supplies,Consumer,1265.79,5,33.0,1277.49,100.92,1425.92,160.13,9.0,148.43,1425.92,10.41,100.0,5
2016-07,2016,7,South,Office Supplies,Corporate,154.07,3,20.0,138.65,89.99,192.58,38.52,20.0,53.94,192.58,28.01,100.0,3
2016-07,2016,7,South,Office Supplies,Home Office,246.39,3,20.0,130.71,53.05,246.39,0.0,0.0,115.68,246.39,46.95,100.0,3
2016-07,2016,7,South,Technology,Consumer,2268.97,2,7.0,1876.72,82.71,2828.96,559.99,10.0,952.24,2828.96,33.66,100.0,2
2016-07,2016,7,South,Technology,Corporate,407.29,2,11.0,1003.96,246.5,722.86,315.57,45.0,-281.11,722.86,-38.89,50.0,1
2016-07,2016,7,South,Technology,Home Office,449.6,2,8.0,313.54,69.74,456.79,7.2,6.67,143.26,456.79,31.36,100.0,2
2016-07,2016,7,West,Furniture,Consumer,3576.73,5,33.0,3337.21,93.3,3848.69,271.94,15.71,511.49,3848.69,13.29,80.0,4
2016-07,2016,7,West,Furniture,Corporate,727.15,2,11.0,597.05,82.11,752.52,25.38,3.33,155.48,752.52,20.66,100.0,2
2016-07,2016,7,West,Furniture,Home Office,130.97,1,10.0,715.7,546.46,327.42,196.45,60.0,-388.28,327.42,-118.59,0.0,0
2016-07,2016,7,West,Office Supplies,Consumer,1400.97,13,68.0,3301.45,235.65,2563.79,1162.8,24.21,-737.67,2563.79,-28.77,84.62,11
2016-07,2016,7,West,Office Supplies,Corporate,527.85,4,12.0,312.39,59.18,527.85,0.0,0.0,215.47,527.85,40.82,100.0,4
2016-07,2016,7,West,Office Supplies,Home Office,376.29,4,39.0,391.39,104.01,446.47,70.18,23.33,55.08,446.47,12.34,75.0,3
2016-07,2016,7,West,Technology,Consumer,841.23,3,18.0,922.85,109.7,1029.05,187.82,13.33,106.19,1029.05,10.32,100.0,3
2016-07,2016,7,West,Technology,Corporate,498.41,2,18.0,378.61,75.96,517.56,19.15,6.67,138.95,517.56,26.85,100.0,2
2016-07,2016,7,West,Technology,Home Office,1499.95,1,5.0,1049.97,70.0,1499.95,0.0,0.0,449.98,1499.95,30.0,100.0,1
2016-08,2016,8,Central,Furniture,Corporate,3445.37,4,24.0,4699.6,136.4,4610.53,1165.15,28.75,-89.07,4610.53,-1.93,50.0,2
2016-08,2016,8,Central,Furniture,Home Office,905.56,3,18.0,1676.05,185.08,1343.21,437.66,45.0,-332.84,1343.21,-24.78,33.33,1
2016-08,2016,8,Central,Office Supplies,Consumer,498.23,7,36.0,713.13,143.13,621.9,123.66,23.08,-91.21,621.9,-14.67,71.43,5
2016-08,2016,8,Central,Office Supplies,Corporate,154.75,6,28.0,109.0,70.44,178.3,23.56,15.56,69.32,178.3,38.88,100.0,6
2016-08,2016,8,Central,Office Supplies,Home Office,629.93,3,29.0,452.36,71.81,647.33,17.4,17.14,194.98,647.33,30.12,100.0,3
2016-08,2016,8,Central,Technology,Consumer,1756.38,3,16.0,2039.3,116.11,2177.47,421.1,13.33,138.17,2177.47,6.35,100.0,3
2016-08,2016,8,Central,Technology,Corporate,1273.84,5,28.0,1191.39,93.53,1457.81,183.98,12.5,266.43,1457.81,18.28,100.0,5
2016-08,2016,8,Central,Technology,Home Office,93.54,3,7.0,118.65,126.84,112.74,19.2,6.67,-5.92,112.74,-5.25,66.67,2
2016-08,2016,8,East,Furniture,Consumer,1195.15,4,15.0,1872.61,156.68,1611.1,415.95,20.0,-261.49,1611.1,-16.23,50.0,2
2016-08,2016,8,East,Furniture,Corporate,469.05,2,10.0,761.95,162.45,647.76,178.71,30.0,-114.19,647.76,-17.63,50.0,1
2016-08,2016,8,East,Furniture,Home Office,9.04,1,3.0,32.78,362.61,22.61,13.56,60.0,-10.17,22.61,-45.0,0.0,0
2016-08,2016,8,East,Office Supplies,Consumer,1384.13,12,127.0,1143.31,82.6,1622.54,238.43,21.54,479.24,1622.54,29.54,83.33,10
2016-08,2016,8,East,Office Supplies,Corporate,1518.08,8,48.0,1100.2,72.47,1541.44,23.37,10.83,441.26,1541.44,28.63,87.5,7
2016-08,2016,8,East,Office Supplies,Home Office,609.77,2,11.0,919.86,150.85,755.23,145.46,10.0,-164.63,755.23,-21.8,50.0,1
2016-08,2016,8,East,Technology,Consumer,1176.56,4,14.0,1462.19,124.28,1528.43,351.87,20.0,66.22,1528.43,4.33,75.0,3
2016-08,2016,8,East,Technology,Corporate,1011.75,2,5.0,1042.33,103.02,1219.7,207.95,10.0,177.36,1219.7,14.54,100.0,2
2016-08,2016,8,East,Technology,Home Office,555.12,2,11.0,716.22,129.02,688.4,133.28,10.0,-27.82,688.4,-4.04,50.0,1
2016-08,2016,8,South,Furniture,Consumer,643.53,3,8.0,568.26,88.3,692.45,48.92,13.33,124.19,692.45,17.94,100.0,3
