month,year,month_num,region,category,segment,total_orders,total_units,revenue,revenue_prev_month,revenue_mom_change,revenue_mom_pct,revenue_yoy_pct,pcogs,pcogs_mom_change,pcogs_mom_pct,pcogs_yoy_pct,ops,ops_mom_change,ops_mom_pct,ops_yoy_pct,profit_margin_pct,margin_mom_change,margin_yoy_change,conversion_rate,conversion_mom_change,conversion_yoy_change
2014-06,2014,6,South,Office Supplies,Home Office,1.0,2.0,15.28,38.66,-23.38,-60.48,,7.79,-26.13,-77.03,,15.28,-33.05,-68.38,,49.02,19.22,,100.0,0.0,
2014-06,2014,6,South,Technology,Consumer,2.0,7.0,442.22,714.89,-272.67,-38.14,,350.96,-270.85,-43.56,,481.57,-329.31,-40.61,,27.12,3.8,,100.0,0.0,
2014-06,2014,6,West,Furniture,Consumer,6.0,34.0,1802.63,843.9,958.73,113.61,,2119.83,707.44,50.09,,2216.23,967.12,77.42,,4.35,17.42,,100.0,60.0,
2014-06,2014,6,West,Furniture,Corporate,1.0,6.0,628.5,247.07,381.43,154.38,,973.41,710.1,269.68,,897.86,607.19,208.89,,-8.41,-17.82,,0.0,-100.0,
2014-06,2014,6,West,Furniture,Home Office,2.0,9.0,286.26,1492.88,-1206.62,-80.82,,206.77,-1371.14,-86.9,,286.26,-1504.03,-84.01,,27.77,15.91,,100.0,0.0,
2014-06,2014,6,West,Office Supplies,Consumer,15.0,90.0,6005.14,345.57,5659.57,1637.75,,5324.6,4995.65,1518.67,,6811.57,6410.77,1599.49,,21.83,3.9,,93.33,5.83,
2014-06,2014,6,West,Office Supplies,Corporate,3.0,20.0,98.88,13.62,85.26,625.99,,107.39,99.9,1333.78,,121.93,108.31,795.23,,11.92,-33.09,,66.67,-33.33,
2014-06,2014,6,West,Office Supplies,Home Office,1.0,3.0,47.85,917.11,-869.26,-94.78,,40.37,-1155.74,-96.62,,59.81,-1137.57,-95.0,,32.5,32.39,,100.0,0.0,
2014-06,2014,6,West,Technology,Consumer,6.0,37.0,5253.41,3613.74,1639.67,45.37,,4759.86,720.07,17.82,,5781.22,1346.46,30.36,,17.67,8.76,,100.0,20.0,
2014-06,2014,6,West,Technology,Corporate,1.0,5.0,211.17,228.46,-17.29,-7.57,,244.16,10.24,4.38,,263.96,-21.61,-7.57,,7.5,-10.59,,100.0,0.0,
2014-07,2014,7,Central,Furniture,Consumer,2.0,12.0,176.43,1406.65,-1230.22,-87.46,,152.92,-1768.08,-92.04,,201.06,-1555.88,-88.56,,23.94,33.28,,100.0,60.0,
2014-07,2014,7,Central,Furniture,Corporate,2.0,17.0,1165.24,358.27,806.97,225.24,,924.56,487.92,111.74,,1211.79,763.95,170.59,,23.7,21.2,,100.0,0.0,
2014-07,2014,7,Central,Office Supplies,Consumer,4.0,17.0,8269.79,574.54,7695.25,1339.38,,7922.41,7107.09,871.69,,8276.91,7561.55,1057.03,,4.28,18.25,,100.0,0.0,
2014-07,2014,7,Central,Office Supplies,Corporate,5.0,28.0,254.67,243.89,10.78,4.42,,163.78,-28.44,-14.8,,266.4,-3.45,-1.28,,38.52,9.75,,80.0,5.0,
2014-07,2014,7,Central,Office Supplies,Home Office,3.0,18.0,172.76,1800.06,-1627.3,-90.4,,203.75,-1030.1,-83.49,,232.89,-1581.25,-87.16,,12.51,-19.48,,66.67,-33.33,
2014-07,2014,7,Central,Technology,Consumer,2.0,5.0,908.76,524.39,384.37,73.3,,917.76,92.24,11.17,,1135.96,375.78,49.43,,19.21,27.8,,100.0,0.0,
2014-07,2014,7,Central,Technology,Corporate,2.0,15.0,968.67,559.93,408.74,73.0,,989.47,662.11,202.26,,1150.1,590.17,105.4,,13.97,-27.57,,100.0,0.0,
2014-07,2014,7,Central,Technology,Home Office,1.0,4.0,30.62,57.58,-26.96,-46.82,,34.44,-26.54,-43.52,,38.27,-33.71,-46.83,,10.01,-5.27,,100.0,0.0,
2014-07,2014,7,East,Furniture,Consumer,3.0,13.0,223.09,2759.95,-2536.86,-91.92,,213.68,-2477.47,-92.06,,255.46,-2811.69,-91.67,,16.35,4.09,,100.0,25.0,
2014-07,2014,7,East,Furniture,Corporate,3.0,9.0,911.93,37.4,874.53,2338.32,,1416.93,1393.74,6010.09,,1230.98,1193.58,3191.39,,-15.11,-53.1,,0.0,-100.0,
2014-07,2014,7,East,Office Supplies,Consumer,7.0,41.0,410.33,1344.58,-934.25,-69.48,,366.17,-762.35,-67.55,,461.32,-1005.3,-68.55,,20.63,-2.42,,85.71,5.71,
2014-07,2014,7,East,Office Supplies,Corporate,6.0,35.0,840.4,111.72,728.68,652.24,,630.89,565.06,858.36,,907.1,795.38,711.94,,30.45,-10.63,,100.0,0.0,
2014-07,2014,7,East,Office Supplies,Home Office,1.0,6.0,19.68,427.85,-408.17,-95.4,,13.19,-293.45,-95.7,,19.68,-431.46,-95.64,,32.98,0.95,,100.0,0.0,
2014-07,2014,7,East,Technology,Consumer,2.0,5.0,182.47,1026.67,-844.2,-82.23,,156.11,-689.62,-81.54,,197.46,-879.6,-81.67,,20.94,-0.54,,50.0,-30.0,
2014-07,2014,7,East,Technology,Corporate,4.0,14.0,516.82,16.63,500.19,3007.76,,372.12,347.7,1423.83,,516.82,496.04,2387.1,,28.0,45.52,,100.0,100.0,
2014-07,2014,7,South,Furniture,Consumer,2.0,9.0,717.46,963.94,-246.48,-25.57,,824.7,-493.21,-37.42,,905.57,-426.91,-32.04,,8.93,7.84,,50.0,0.0,
2014-07,2014,7,South,Furniture,Home Office,1.0,7.0,693.66,122.49,571.17,466.3,,1152.54,1022.79,788.28,,998.11,844.99,551.85,,-15.47,-30.73,,0.0,-100.0,
2014-07,2014,7,South,Office Supplies,Consumer,6.0,70.0,1283.81,357.47,926.34,259.14,,6847.29,6510.69,1934.25,,3172.31,2714.94,593.6,,-115.85,-142.26,,66.67,-33.33,
2014-07,2014,7,South,Office Supplies,Corporate,4.0,26.0,253.26,628.33,-375.07,-59.69,,200.41,-162.03,-44.71,,298.87,-359.36,-54.59,,32.95,-11.99,,75.0,-25.0,
2014-07,2014,7,South,Office Supplies,Home Office,2.0,4.0,313.77,15.28,298.49,1953.47,,332.72,324.93,4171.12,,382.34,367.06,2402.23,,12.98,-36.04,,100.0,0.0,
2014-07,2014,7,South,Technology,Consumer,2.0,12.0,824.88,442.22,382.66,86.53,,774.86,423.9,120.78,,911.11,429.54,89.2,,14.95,-12.17,,50.0,-50.0,
2014-07,2014,7,South,Technology,Corporate,1.0,2.0,460.74,1731.48,-1270.74,-73.39,,503.93,-932.49,-64.92,,575.92,-1311.03,-69.48,,12.5,-11.38,,100.0,0.0,
2014-07,2014,7,West,Furniture,Consumer,4.0,20.0,949.74,1802.63,-852.89,-47.31,,1238.38,-881.45,-41.58,,1156.46,-1059.77,-47.82,,-7.08,-11.43,,100.0,0.0,
2014-07,2014,7,West,Furniture,Corporate,4.0,17.0,3067.02,628.5,2438.52,387.99,,3167.62,2194.21,225.41,,3491.82,2593.96,288.9,,9.28,17.69,,75.0,75.0,
2014-07,2014,7,West,Furniture,Home Office,4.0,10.0,1050.6,286.26,764.34,267.01,,1355.46,1148.69,555.54,,1369.81,1083.55,378.52,,1.05,-26.72,,50.0,-50.0,
2014-07,2014,7,West,Office Supplies,Consumer,6.0,32.0,249.57,6005.14,-5755.57,-95.84,,248.74,-5075.86,-95.33,,301.57,-6510.0,-95.57,,17.52,-4.31,,83.33,-10.0,
2014-07,2014,7,West,Office Supplies,Corporate,3.0,9.0,381.65,98.88,282.77,285.97,,354.61,247.22,230.21,,383.19,261.26,214.27,,7.46,-4.46,,66.67,0.0,
2014-07,2014,7,West,Office Supplies,Home Office,5.0,47.0,397.8,47.85,349.95,731.35,,319.35,278.98,691.06,,418.62,358.81,599.92,,23.72,-8.78,,100.0,0.0,
2014-07,2014,7,West,Technology,Consumer,8.0,38.0,2734.8,5253.41,-2518.61,-47.94,,2762.01,-1997.85,-41.97,,3222.56,-2558.66,-44.26,,14.29,-3.38,,100.0,0.0,
2014-07,2014,7,West,Technology,Home Office,1.0,8.0,204.75,383.48,-178.73,-46.61,,227.14,-219.62,-49.16,,255.94,-221.92,-46.44,,11.25,4.74,,100.0,0.0,
2014-08,2014,8,Central,Furniture,Consumer,2.0,6.0,353.14,176.43,176.71,100.16,,453.92,301.0,196.83,,499.91,298.85,148.64,,9.2,-14.74,,100.0,0.0,
2014-08,2014,8,Central,Furniture,Corporate,2.0,20.0,789.48,1165.24,-375.76,-32.25,,618.38,-306.18,-33.12,,789.48,-422.31,-34.85,,21.67,-2.03,,100.0,0.0,
2014-08,2014,8,Central,Furniture,Home Office,1.0,6.0,53.88,2001.86,-1947.98,-97.31,,31.25,-1390.07,-97.8,,53.88,-1947.98,-97.31,,42.0,13.0,,100.0,0.0,
2014-08,2014,8,Central,Office Supplies,Consumer,4.0,20.0,2116.5,8269.79,-6153.29,-74.41,,1820.9,-6101.51,-77.02,,2528.64,-5748.27,-69.45,,27.99,23.71,,100.0,0.0,
2014-08,2014,8,Central,Office Supplies,Corporate,3.0,8.0,985.11,254.67,730.44,286.82,,543.25,379.47,231.69,,1002.12,735.72,276.17,,45.79,7.27,,100.0,20.0,
2014-08,2014,8,Central,Office Supplies,Home Office,2.0,8.0,193.66,172.76,20.9,12.1,,155.15,-48.6,-23.85,,211.56,-21.33,-9.16,,26.66,14.15,,100.0,33.33,
2014-08,2014,8,Central,Technology,Consumer,3.0,14.0,355.41,908.76,-553.35,-60.89,,230.27,-687.49,-74.91,,355.41,-780.55,-68.71,,35.21,16.0,,100.0,0.0,
2014-08,2014,8,Central,Technology,Home Office,1.0,3.0,849.97,30.62,819.35,2675.87,,490.99,456.55,1325.64,,849.97,811.7,2120.98,,42.24,32.23,,100.0,0.0,
2014-08,2014,8,East,Furniture,Consumer,4.0,19.0,1186.99,223.09,963.9,432.07,,1225.47,1011.79,473.51,,1376.7,1121.24,438.91,,10.98,-5.37,,25.0,-75.0,
2014-08,2014,8,East,Furniture,Corporate,3.0,10.0,1251.62,911.93,339.69,37.25,,929.35,-487.58,-34.41,,1251.62,20.64,1.68,,25.75,40.86,,100.0,100.0,
2014-08,2014,8,East,Office Supplies,Consumer,7.0,64.0,682.27,410.33,271.94,66.27,,608.36,242.19,66.14,,790.56,329.24,71.37,,23.05,2.42,,100.0,14.29,
2014-08,2014,8,East,Office Supplies,Corporate,4.0,17.0,455.31,840.4,-385.09,-45.82,,410.8,-220.09,-34.89,,457.84,-449.26,-49.53,,10.27,-20.18,,100.0,0.0,
2014-08,2014,8,East,Office Supplies,Home Office,4.0,31.0,1126.7,19.68,1107.02,5625.1,,906.9,893.71,6775.66,,1187.25,1167.57,5932.77,,23.61,-9.37,,100.0,0.0,
2014-08,2014,8,East,Technology,Consumer,3.0,23.0,1155.75,182.47,973.28,533.39,,1213.59,1057.48,677.39,,1376.53,1179.07,597.12,,11.84,-9.1,,66.67,16.67,
2014-08,2014,8,East,Technology,Corporate,2.0,10.0,675.05,516.82,158.23,30.62,,476.43,104.31,28.03,,675.05,158.23,30.62,,29.42,1.42,,100.0,0.0,
2014-08,2014,8,East,Technology,Home Office,3.0,15.0,1196.6,694.36,502.24,72.33,,1415.26,909.67,179.92,,1490.46,772.75,107.67,,5.05,-24.51,,100.0,0.0,
2014-08,2014,8,South,Furniture,Consumer,2.0,6.0,88.82,717.46,-628.64,-87.62,,56.79,-767.91,-93.11,,89.66,-815.91,-90.1,,36.67,27.74,,100.0,50.0,
2014-08,2014,8,South,Furniture,Corporate,1.0,4.0,35.3,731.34,-696.04,-95.17,,31.99,-1466.6,-97.87,,44.13,-1117.99,-96.2,,27.51,56.46,,100.0,50.0,
2014-08,2014,8,South,Office Supplies,Consumer,5.0,62.0,2208.83,1283.81,925.02,72.05,,1625.3,-5221.99,-76.26,,2322.93,-849.38,-26.77,,30.03,145.88,,80.0,13.33,
2014-08,2014,8,South,Office Supplies,Corporate,4.0,32.0,480.5,253.26,227.24,89.73,,300.95,100.54,50.17,,515.36,216.49,72.44,,41.6,8.65,,100.0,25.0,
2014-08,2014,8,South,Office Supplies,Home Office,1.0,3.0,8.64,313.77,-305.13,-97.25,,6.13,-326.59,-98.16,,8.64,-373.7,-97.74,,29.05,16.07,,100.0,0.0,
2014-08,2014,8,South,Technology,Consumer,3.0,22.0,1079.95,824.88,255.07,30.92,,1253.77,478.91,61.81,,1349.94,438.83,48.16,,7.12,-7.83,,100.0,50.0,
2014-08,2014,8,South,Technology,Corporate,2.0,6.0,482.67,460.74,21.93,4.76,,373.66,-130.27,-25.85,,518.34,-57.58,-10.0,,27.91,15.41,,100.0,0.0,
2014-08,2014,8,South,Technology,Home Office,1.0,3.0,149.97,11729.89,-11579.92,-98.72,,97.48,-25189.81,-99.61,,149.97,-23309.81,-99.36,,35.0,42.79,,100.0,100.0,
2014-08,2014,8,West,Furniture,Consumer,7.0,31.0,1453.56,949.74,503.82,53.05,,2471.04,1232.66,99.54,,2081.61,925.15,80.0,,-18.71,-11.63,,42.86,-57.14,
2014-08,2014,8,West,Furniture,Corporate,1.0,5.0,1133.35,3067.02,-1933.67,-63.05,,838.68,-2328.94,-73.52,,1133.35,-2358.47,-67.54,,26.0,16.72,,100.0,25.0,
2014-08,2014,8,West,Office Supplies,Consumer,15.0,70.0,1140.11,249.57,890.54,356.83,,1730.76,1482.02,595.81,,1567.58,1266.01,419.81,,-10.41,-27.93,,80.0,-3.33,
2014-08,2014,8,West,Office Supplies,Corporate,7.0,50.0,640.33,381.65,258.68,67.78,,432.81,78.2,22.05,,673.07,289.88,75.65,,35.7,28.24,,85.71,19.04,
2014-08,2014,8,West,Office Supplies,Home Office,2.0,11.0,95.3,397.8,-302.5,-76.04,,70.58,-248.77,-77.9,,113.9,-304.72,-72.79,,38.04,14.32,,100.0,0.0,
2014-08,2014,8,West,Technology,Consumer,3.0,12.0,1503.89,2734.8,-1230.91,-45.01,,1367.39,-1394.62,-50.49,,1875.78,-1346.78,-41.79,,27.1,12.81,,100.0,0.0,
2014-08,2014,8,West,Technology,Corporate,2.0,10.0,391.41,211.17,180.24,85.35,,249.97,5.81,2.38,,391.41,127.45,48.28,,36.14,28.64,,100.0,0.0,
2014-08,2014,8,West,Technology,Home Office,1.0,8.0,176.8,204.75,-27.95,-13.65,,153.82,-73.32,-32.28,,176.8,-79.14,-30.92,,13.0,1.75,,100.0,0.0,
2014-09,2014,9,Central,Furniture,Consumer,6.0,30.0,2887.46,353.14,2534.32,717.65,,4239.1,3785.18,833.89,,4019.23,3519.32,703.99,,-5.47,-14.67,,66.67,-33.33,
2014-09,2014,9,Central,Furniture,Corporate,2.0,3.0,50.84,789.48,-738.64,-93.56,,50.31,-568.07,-91.86,,63.55,-725.93,-91.95,,20.83,-0.84,,100.0,0.0,
2014-09,2014,9,Central,Furniture,Home Office,2.0,9.0,595.28,53.88,541.4,1004.83,,450.76,419.51,1342.43,,600.4,546.52,1014.33,,24.93,-17.07,,50.0,-50.0,
2014-09,2014,9,Central,Office Supplies,Consumer,16.0,95.0,1000.17,2116.5,-1116.33,-52.74,,1431.09,-389.81,-21.41,,1231.69,-1296.95,-51.29,,-16.19,-44.18,,93.75,-6.25,
2014-09,2014,9,Central,Office Supplies,Corporate,5.0,29.0,813.19,985.11,-171.92,-17.45,,1134.56,591.31,108.85,,1059.55,57.43,5.73,,-7.08,-52.87,,80.0,-20.0,
2014-09,2014,9,Central,Office Supplies,Home Office,6.0,38.0,512.73,193.66,319.07,164.76,,368.57,213.42,137.56,,529.08,317.52,150.09,,30.34,3.68,,100.0,0.0,
2014-09,2014,9,Central,Technology,Consumer,4.0,22.0,5386.19,355.41,5030.78,1415.49,,10149.09,9918.82,4307.47,,8794.11,8438.7,2374.36,,-15.41,-50.62,,75.0,-25.0,
2014-09,2014,9,Central,Technology,Corporate,2.0,17.0,3487.25,968.67,2518.58,260.0,,7328.89,6339.42,640.69,,6011.86,4861.76,422.72,,-21.91,-35.88,,50.0,-50.0,
2014-09,2014,9,Central,Technology,Home Office,1.0,2.0,2.52,849.97,-847.45,-99.7,,2.68,-488.31,-99.45,,3.15,-846.82,-99.63,,14.92,-27.32,,100.0,0.0,
2014-09,2014,9,East,Furniture,Consumer,5.0,20.0,1952.29,1186.99,765.3,64.47,,2160.19,934.72,76.27,,2323.82,947.12,68.8,,7.04,-3.94,,80.0,55.0,
2014-09,2014,9,East,Furniture,Corporate,5.0,22.0,2057.65,1251.62,806.03,64.4,,1758.81,829.46,89.25,,2211.76,960.14,76.71,,20.48,-5.27,,100.0,0.0,
2014-09,2014,9,East,Furniture,Home Office,2.0,8.0,89.1,248.67,-159.57,-64.17,,75.36,-262.11,-77.67,,101.23,-229.27,-69.37,,25.56,27.67,,100.0,33.33,
2014-09,2014,9,East,Office Supplies,Consumer,11.0,56.0,1111.41,682.27,429.14,62.9,,1041.89,433.53,71.26,,1189.85,399.29,50.51,,12.44,-10.61,,81.82,-18.18,
2014-09,2014,9,East,Office Supplies,Corporate,9.0,50.0,2003.97,455.31,1548.66,340.13,,1592.09,1181.29,287.56,,2077.65,1619.81,353.79,,23.37,13.1,,100.0,0.0,
2014-09,2014,9,East,Office Supplies,Home Office,7.0,42.0,806.67,1126.7,-320.03,-28.4,,660.69,-246.21,-27.15,,832.9,-354.35,-29.85,,20.68,-2.93,,71.43,-28.57,
2014-09,2014,9,East,Technology,Consumer,7.0,42.0,3769.03,1155.75,2613.28,226.11,,2622.01,1408.42,116.05,,3916.83,2540.3,184.54,,33.06,21.22,,100.0,33.33,
2014-09,2014,9,East,Technology,Corporate,1.0,2.0,67.19,675.05,-607.86,-90.05,,52.49,-423.94,-88.98,,83.98,-591.07,-87.56,,37.5,8.08,,100.0,0.0,
2014-09,2014,9,East,Technology,Home Office,2.0,6.0,127.39,1196.6,-1069.21,-89.35,,86.38,-1328.88,-93.9,,127.39,-1363.07,-91.45,,32.18,27.13,,100.0,0.0,
2014-09,2014,9,South,Furniture,Consumer,4.0,17.0,1614.86,88.82,1526.04,1718.13,,1572.86,1516.07,2669.61,,1870.62,1780.96,1986.35,,15.92,-20.75,,100.0,0.0,
2014-09,2014,9,South,Furniture,Corporate,2.0,4.0,322.83,35.3,287.53,814.53,,698.2,666.21,2082.56,,550.36,506.23,1147.13,,-26.86,-54.37,,0.0,-100.0,
2014-09,2014,9,South,Furniture,Home Office,2.0,13.0,2510.47,693.66,1816.81,261.92,,2112.05,959.51,83.25,,2527.74,1529.63,153.25,,16.45,31.92,,100.0,100.0,
2014-09,2014,9,South,Office Supplies,Consumer,10.0,61.0,1809.82,2208.83,-399.01,-18.06,,1614.22,-11.08,-0.68,,1881.52,-441.41,-19.0,,14.21,-15.82,,80.0,0.0,
2014-09,2014,9,South,Office Supplies,Corporate,6.0,49.0,2013.13,480.5,1532.63,318.97,,2863.42,2562.47,851.46,,2504.95,1989.59,386.06,,-14.31,-55.91,,66.67,-33.33,
2014-09,2014,9,South,Office Supplies,Home Office,3.0,9.0,84.32,8.64,75.68,875.93,,62.23,56.1,915.17,,88.01,79.37,918.63,,29.29,0.24,,100.0,0.0,
2014-09,2014,9,South,Technology,Consumer,1.0,2.0,549.06,1079.95,-530.89,-49.16,,463.27,-790.5,-63.05,,686.32,-663.62,-49.16,,32.5,25.38,,100.0,0.0,
2014-09,2014,9,South,Technology,Corporate,2.0,4.0,348.0,482.67,-134.67,-27.9,,693.91,320.25,85.71,,574.93,56.59,10.92,,-20.7,-48.61,,50.0,-50.0,
2014-09,2014,9,West,Furniture,Consumer,12.0,55.0,6887.02,1453.56,5433.46,373.8,,7223.1,4752.06,192.31,,7964.98,5883.37,282.64,,9.31,28.02,,75.0,32.14,
2014-09,2014,9,West,Furniture,Corporate,3.0,15.0,129.01,1133.35,-1004.34,-88.62,,133.46,-705.22,-84.09,,155.78,-977.57,-86.25,,14.32,-11.68,,66.67,-33.33,
2014-09,2014,9,West,Furniture,Home Office,4.0,12.0,1051.44,1050.6,0.84,0.08,,1483.69,128.23,9.46,,1427.0,57.19,4.18,,-3.97,-5.02,,25.0,-25.0,
2014-09,2014,9,West,Office Supplies,Consumer,20.0,152.0,15393.47,1140.11,14253.36,1250.17,,9798.31,8067.55,466.13,,15832.99,14265.41,910.03,,38.11,48.52,,100.0,20.0,
2014-09,2014,9,West,Office Supplies,Corporate,5.0,21.0,86.41,640.33,-553.92,-86.51,,75.92,-356.89,-82.46,,96.52,-576.55,-85.66,,21.35,-14.35,,80.0,-5.71,
2014-09,2014,9,West,Office Supplies,Home Office,4.0,22.0,79.35,95.3,-15.95,-16.74,,80.84,10.26,14.54,,98.58,-15.32,-13.45,,18.0,-20.04,,100.0,0.0,
2014-09,2014,9,West,Technology,Consumer,11.0,57.0,7846.44,1503.89,6342.55,421.74,,9063.47,7696.08,562.83,,9978.68,8102.9,431.97,,9.17,-17.93,,81.82,-18.18,
2014-09,2014,9,West,Technology,Corporate,1.0,7.0,116.85,391.41,-274.56,-70.15,,73.79,-176.18,-70.48,,116.85,-274.56,-70.15,,36.85,0.71,,100.0,0.0,
2014-09,2014,9,West,Technology,Home Office,1.0,7.0,194.77,176.8,17.97,10.16,,231.63,77.81,50.59,,243.46,66.66,37.7,,4.86,-8.14,,100.0,0.0,
2014-10,2014,10,Central,Furniture,Consumer,5.0,17.0,916.26,2887.46,-1971.2,-68.27,,1227.13,-3011.97,-71.05,,1126.76,-2892.47,-71.97,,-8.91,-3.44,,20.0,-46.67,
2014-10,2014,10,Central,Furniture,Corporate,2.0,10.0,1196.66,50.84,1145.82,2253.78,,939.03,888.72,1766.49,,1196.66,1133.11,1783.02,,21.53,0.7,,100.0,0.0,
2014-10,2014,10,Central,Office Supplies,Consumer,11.0,64.0,1157.06,1000.17,156.89,15.69,,1153.62,-277.47,-19.39,,1367.21,135.52,11.0,,15.62,31.81,,72.73,-21.02,
2014-10,2014,10,Central,Office Supplies,Corporate,7.0,35.0,864.25,813.19,51.06,6.28,,718.92,-415.64,-36.63,,899.58,-159.97,-15.1,,20.08,27.16,,85.71,5.71,
2014-10,2014,10,Central,Office Supplies,Home Office,1.0,1.0,4.71,512.73,-508.02,-99.08,,4.71,-363.86,-98.72,,4.71,-524.37,-99.11,,0.0,-30.34,,0.0,-100.0,
2014-10,2014,10,Central,Technology,Consumer,7.0,30.0,4913.13,5386.19,-473.06,-8.78,,5059.27,-5089.82,-50.15,,6160.16,-2633.95,-29.95,,17.87,33.28,,71.43,-3.57,
2014-10,2014,10,Central,Technology,Corporate,2.0,15.0,1438.7,3487.25,-2048.55,-58.74,,1520.93,-5807.96,-79.25,,1733.88,-4277.98,-71.16,,12.28,34.19,,100.0,50.0,
2014-10,2014,10,Central,Technology,Home Office,1.0,6.0,257.24,2.52,254.72,10107.94,,301.46,298.78,11148.51,,321.55,318.4,10107.94,,6.25,-8.67,,100.0,0.0,
2014-10,2014,10,East,Furniture,Consumer,2.0,4.0,258.06,1952.29,-1694.23,-86.78,,543.82,-1616.37,-74.83,,424.97,-1898.85,-81.71,,-27.96,-35.0,,50.0,-30.0,
2014-10,2014,10,East,Furniture,Corporate,5.0,23.0,1610.03,2057.65,-447.62,-21.75,,1972.64,213.83,12.16,,1887.17,-324.59,-14.68,,-4.53,-25.01,,60.0,-40.0,
2014-10,2014,10,East,Furniture,Home Office,3.0,16.0,216.55,89.1,127.45,143.04,,233.15,157.79,209.38,,270.68,169.45,167.39,,13.87,-11.69,,100.0,0.0,
2014-10,2014,10,East,Office Supplies,Consumer,2.0,9.0,99.59,1111.41,-1011.82,-91.04,,136.12,-905.77,-86.94,,132.57,-1057.28,-88.86,,-2.68,-15.12,,50.0,-31.82,
2014-10,2014,10,East,Office Supplies,Corporate,8.0,52.0,1337.87,2003.97,-666.1,-33.24,,1382.52,-209.57,-13.16,,1446.24,-631.41,-30.39,,4.41,-18.96,,87.5,-12.5,
2014-10,2014,10,East,Office Supplies,Home Office,1.0,12.0,366.78,806.67,-439.89,-54.53,,335.88,-324.81,-49.16,,366.78,-466.12,-55.96,,8.43,-12.25,,100.0,28.57,
2014-10,2014,10,East,Technology,Consumer,1.0,3.0,95.98,3769.03,-3673.05,-97.45,,137.97,-2484.04,-94.74,,119.98,-3796.85,-96.94,,-15.0,-48.06,,0.0,-100.0,
2014-10,2014,10,East,Technology,Corporate,1.0,5.0,1394.95,67.19,1327.76,1976.13,,1032.26,979.77,1866.58,,1394.95,1310.97,1561.05,,26.0,-11.5,,100.0,0.0,
2014-10,2014,10,East,Technology,Home Office,1.0,2.0,22.96,127.39,-104.43,-81.98,,18.6,-67.78,-78.47,,22.96,-104.43,-81.98,,18.99,-13.19,,100.0,0.0,
2014-10,2014,10,South,Furniture,Consumer,2.0,13.0,1909.43,1614.86,294.57,18.24,,1597.01,24.15,1.54,,2028.33,157.71,8.43,,21.26,5.34,,50.0,-50.0,
2014-10,2014,10,South,Furniture,Corporate,3.0,15.0,979.0,322.83,656.17,203.26,,2316.69,1618.49,231.81,,1576.94,1026.58,186.53,,-46.91,-20.05,,33.33,33.33,
2014-10,2014,10,South,Office Supplies,Consumer,6.0,28.0,247.0,1809.82,-1562.82,-86.35,,231.38,-1382.84,-85.67,,289.06,-1592.46,-84.64,,19.96,5.75,,83.33,3.33,
2014-10,2014,10,South,Office Supplies,Corporate,3.0,46.0,643.7,2013.13,-1369.43,-68.02,,565.68,-2297.74,-80.24,,659.19,-1845.76,-73.68,,14.18,28.49,,100.0,33.33,
2014-10,2014,10,South,Office Supplies,Home Office,2.0,7.0,62.49,84.32,-21.83,-25.89,,69.42,7.19,11.55,,78.13,-9.88,-11.23,,11.15,-18.14,,100.0,0.0,
2014-10,2014,10,South,Technology,Consumer,2.0,6.0,146.61,549.06,-402.45,-73.3,,186.32,-276.95,-59.78,,183.26,-503.06,-73.3,,-1.66,-34.16,,50.0,-50.0,
2014-10,2014,10,South,Technology,Corporate,2.0,15.0,696.66,348.0,348.66,100.19,,632.46,-61.45,-8.86,,807.85,232.92,40.51,,21.71,42.41,,100.0,50.0,
2014-10,2014,10,West,Furniture,Consumer,3.0,16.0,3274.22,6887.02,-3612.8,-52.46,,2853.71,-4369.39,-60.49,,3360.94,-4604.04,-57.8,,15.09,5.78,,66.67,-8.33,
2014-10,2014,10,West,Furniture,Corporate,1.0,2.0,245.98,129.01,116.97,90.67,,218.92,85.46,64.03,,245.98,90.2,57.9,,11.0,-3.32,,100.0,33.33,
2014-10,2014,10,West,Furniture,Home Office,2.0,14.0,161.35,1051.44,-890.09,-84.65,,153.02,-1330.67,-89.69,,185.82,-1241.18,-86.98,,17.66,21.63,,100.0,75.0,
2014-10,2014,10,West,Office Supplies,Consumer,9.0,45.0,691.89,15393.47,-14701.58,-95.51,,472.22,-9326.09,-95.18,,718.13,-15114.86,-95.46,,34.24,-3.87,,100.0,0.0,
2014-10,2014,10,West,Office Supplies,Corporate,4.0,20.0,665.08,86.41,578.67,669.68,,484.37,408.45,538.0,,669.7,573.18,593.85,,27.67,6.32,,100.0,20.0,
2014-10,2014,10,West,Office Supplies,Home Office,3.0,13.0,461.72,79.35,382.37,481.88,,538.69,457.85,566.37,,579.83,481.25,488.18,,7.1,-10.9,,100.0,0.0,
2014-10,2014,10,West,Technology,Consumer,5.0,13.0,330.63,7846.44,-7515.81,-95.79,,260.76,-8802.71,-97.12,,335.32,-9643.36,-96.64,,22.24,13.07,,100.0,18.18,
2014-10,2014,10,West,Technology,Corporate,2.0,5.0,96.04,116.85,-20.81,-17.81,,106.91,33.12,44.88,,119.56,2.71,2.32,,10.58,-26.27,,100.0,0.0,
2014-10,2014,10,West,Technology,Home Office,3.0,11.0,659.84,194.77,465.07,238.78,,599.64,368.01,158.88,,738.55,495.09,203.36,,18.81,13.95,,100.0,0.0,
